,year,Player,teamID,IP,K%,BB%,BABIP,ERA,FIP
348,2005,Anthony Cozzi,COR,2.1,27.27,9.09,0.86,15.43,1.39
349,2005,Mike Koenecke,BVU,2.2,21.43,14.29,0.63,16.88,18.35
350,2005,Justin Burns,BVU,2.2,27.27,27.27,1.00,16.88,12.33
351,2005,Dustin Roth,LOR,3.2,5.00,25.00,0.75,22.09,17.13
352,2007,Aaron Saeugling,WAR,77,20.59,5.51,0.28,1.17,0.79
353,2007,Ryan Dupic,BVU,65.2,18.55,2.82,0.28,1.78,0.52
354,2007,Ryan Nicholson,COE,81.2,20.40,11.71,0.35,2.09,3.31
355,2007,Nate Todd,LUT,75,20.71,8.21,0.37,2.4,1.36
356,2007,Adam Kohls,LUT,77.2,17.73,10.99,0.32,2.55,1.59
357,2007,Matt Barilla,LOR,89,14.74,7.51,0.36,2.83,2.20
358,2007,Brett Mahan,CEN,73.2,19.19,5.54,0.32,2.93,1.49
359,2007,Justin List,BVU,46,8.60,4.84,0.34,3.13,1.58
360,2007,Billy Schmitt,WAR,65.1,15.70,6.61,0.34,3.31,1.59
361,2007,Mike Luce,CEN,67.2,17.42,13.64,0.34,3.33,3.82
362,2007,Casey Korn,COR,66,21.63,8.16,0.38,3.41,1.44
363,2007,Max Flaig,LUT,44.2,13.13,13.75,0.39,3.43,3.50
364,2007,Alec Lewis,COE,61,16.67,7.26,0.30,3.54,2.54
365,2007,Brent Poffenbarger,LOR,77.2,11.15,5.25,0.35,3.59,1.61
366,2007,Adam Squires,CEN,43.2,16.56,17.18,0.41,3.71,4.52
367,2007,Joe Nelson,LUT,57,12.39,13.30,0.40,4.11,3.84
368,2007,Jeff Boyle,COR,39.1,12.57,11.98,0.41,4.12,2.88
369,2007,Lee Boyse,COE,45.2,12.70,8.99,0.37,4.14,2.37
370,2007,Tadd Boals,DBQ,89,10.11,2.25,0.35,4.35,2.11
371,2007,Chad Scieszinski,SIM,53.2,16.51,8.26,0.39,4.36,1.48
372,2007,Trevor Talbott,CEN,42,13.64,7.39,0.41,4.71,2.29
373,2007,Jim Bose,COR,47.2,13.16,10.00,0.39,4.72,2.06
374,2007,Luke Albert,WAR,48.1,21.58,8.95,0.44,4.84,2.69
375,2007,Kamron Koplitz,DBQ,61,19.05,6.75,0.40,4.87,3.30
376,2007,Michael Barta,BVU,56.2,11.26,9.96,0.43,5.4,3.56
377,2007,Tad Barry,COR,50,17.09,8.04,0.37,5.58,3.98
378,2007,Jared Sass,SIM,51.1,10.24,7.80,0.39,5.96,2.67
379,2007,Brad Joniec,LOR,49,5.29,7.21,0.38,6.8,2.46
380,2007,Jordan DeGeorge,COE,5.2,25.00,5.00,0.29,0,-0.07
381,2007,TJ Miller,BVU,1,0.00,16.67,0.40,0,5.49
382,2007,Sean Ransick,COR,1,0.00,0.00,0.40,0,0.00
383,2007,Christopher Jones,DBQ,0.1,0.00,50.00,2.00,0,54.93
384,2007,Jeff Greenwald,COR,18.2,16.44,16.44,0.40,2.41,3.45
385,2007,Galen Daniels,SIM,7,10.34,20.69,0.50,2.57,5.78
386,2007,Josh Nalan,LUT,13,12.50,20.83,0.33,2.77,5.65
387,2007,Kyle Flatten,LUT,21,31.71,4.88,0.52,3.43,0.12
388,2007,Tim Bolten,SIM,10.1,2.44,2.44,0.36,3.48,0.43
389,2007,Nick Viet,BVU,25.2,16.35,8.65,0.42,3.51,2.84
390,2007,Quince Springer,COE,9.1,18.42,18.42,0.48,3.86,5.14
391,2007,Danny Rose,WAR,36.2,17.01,9.52,0.40,3.93,2.78
392,2007,Justin Stoffa,SIM,11,10.64,8.51,0.50,4.09,2.46
393,2007,Adam Harrington,COR,4.1,0.00,28.57,0.30,4.15,5.36
394,2007,Darin Schneider,LUT,18,28.77,10.96,0.40,4.5,2.19
395,2007,Chris Handke,COR,8,7.41,25.93,0.21,4.5,9.07
396,2007,Matt Bissen,BVU,4,5.26,21.05,0.50,4.5,5.20
397,2007,Jake Ritchey,SIM,36.1,12.90,10.32,0.42,4.71,3.50
398,2007,Luke Goemaat,SIM,13.1,17.74,14.52,0.58,4.72,4.47
399,2007,Kyle Fuerstenberg,CEN,28.1,9.26,17.59,0.38,4.76,5.50
400,2007,Pat Thostenson,LOR,9.1,11.11,5.56,0.41,4.82,1.30
401,2007,Jeff Riddle,LUT,12.2,16.36,7.27,0.51,4.97,2.29
402,2007,Ryan Grant,WAR,16,13.43,7.46,0.45,5.06,1.06
403,2007,Doug Eisenman,CEN,10.2,22.50,17.50,0.43,5.06,4.70
404,2007,Mike Aguilar,LOR,21,14.77,11.36,0.42,5.14,4.15
405,2007,Alex Larson,DBQ,8.2,28.13,15.63,0.47,5.19,5.84
406,2007,Mike Gaynor,COE,23.2,14.14,11.11,0.47,5.32,2.84
407,2007,Ted Bouchee,DBQ,36.2,13.79,20.00,0.47,5.4,5.52
408,2007,Matt Lampugnano,DBQ,1.2,28.57,28.57,0.67,5.4,7.20
409,2007,Jim Lagoni,LOR,24,16.87,32.53,0.45,5.62,6.56
410,2007,Brick Carter,COE,35,13.91,10.60,0.41,5.66,2.28
411,2007,Joe Hajduch,SIM,14,12.07,17.24,0.45,5.79,5.55
412,2007,Eric Speer,CEN,12.1,20.45,18.18,0.42,5.84,3.21
413,2007,Ben Gander,CEN,20,17.11,15.79,0.53,5.85,3.81
414,2007,Jake Kuennen,WAR,3,15.38,7.69,0.56,6,2.88
415,2007,Cory Dawson,SIM,35.2,13.25,11.92,0.44,6.06,3.02
416,2007,Todd Lawler,WAR,29.2,15.50,13.18,0.51,6.07,5.01
417,2007,Ryan Suttenfield,COR,20.2,8.99,8.99,0.40,6.1,5.22
418,2007,Shane Akers,SIM,20.1,11.11,6.06,0.49,6.2,1.82
419,2007,Kyle Runyon,COE,26,13.51,10.81,0.44,6.23,5.86
420,2007,JD Cambron,SIM,8.2,12.20,17.07,0.56,6.23,5.31
421,2007,Jeremy Kippley,CEN,7,15.38,15.38,0.35,6.43,5.33
422,2007,Ryan Schisler,COE,4,11.11,5.56,0.36,6.75,5.79
423,2007,Troy Strom,DBQ,34.1,21.17,23.36,0.61,6.82,6.88
424,2007,Keaton Sansgaard,SIM,22.2,14.29,10.99,0.61,7.15,2.78
425,2007,Zach Mundy,WAR,37.2,16.13,14.19,0.40,7.17,4.52
426,2007,Trent Kain,SIM,17,16.88,10.39,0.53,7.41,4.16
427,2007,Alex Fokken,BVU,28.2,11.02,12.71,0.41,7.53,3.99
428,2007,Michael Bartine,COR,7,20.00,23.33,0.64,7.71,6.84
429,2007,Mark Blum,BVU,17,8.22,10.96,0.51,7.94,3.46
430,2007,Dan Cleary,COR,21,17.44,22.09,0.62,8.14,6.65
431,2007,Tony Bladel,DBQ,11,11.11,3.70,0.44,8.18,9.13
432,2007,Curt Graham,SIM,1,0.00,50.00,1.00,9,10.99
433,2007,Andrew Rubly,DBQ,1,25.00,0.00,0.00,9,18.82
434,2007,Justin Corey,DBQ,1,33.33,16.67,1.00,9,3.15
435,2007,Ryan Rayhill,COE,1,25.00,0.00,1.00,9,4.32
436,2007,Tim Carty,LOR,29.1,10.48,16.94,0.54,9.2,3.63
437,2007,Justin Shaffer,DBQ,19.1,5.43,9.78,0.42,10.24,4.38
438,2007,Cody Hyland,LUT,4.1,12.50,20.83,0.58,10.38,18.27
439,2007,Mike McGivern,WAR,3.1,6.25,12.50,0.50,10.8,17.84
440,2007,Ryan Dunn,LOR,11.1,16.28,27.91,0.52,11.12,7.99
441,2007,Nolan Voss,DBQ,16.2,15.94,26.09,0.58,11.34,6.66
442,2007,Byron Abram,DBQ,2.1,13.33,13.33,0.40,11.57,13.64
443,2007,Nick Miller,LOR,5.1,8.00,32.00,0.91,11.81,12.47
444,2007,Paul Pichelman,LUT,13.2,8.20,13.11,0.54,11.85,3.72
445,2007,Chris Jones,SIM,4.1,10.53,15.79,0.69,12.46,8.32
446,2007,Drew Newhoff,WAR,7.2,12.50,15.63,0.68,12.91,6.22
447,2007,Tony Foster,DBQ,8,2.50,17.50,0.52,13.5,8.09
448,2007,Adam Brink,DBQ,2,0.00,28.57,0.25,13.5,15.49
449,2007,Rob Simms,CEN,5.2,11.54,38.46,0.89,14.29,16.90
450,2007,Tregg Fay,BVU,4.1,15.00,30.00,0.90,14.54,8.52
451,2007,Christian Dekker,BVU,8.2,16.28,18.60,0.67,15.58,12.34
452,2007,Paul Moga,LOR,8.2,7.14,42.86,0.80,16.62,12.30
453,2007,Jeff Weisenborn,BVU,6.1,16.67,33.33,0.85,17.05,9.85
454,2007,Chris Tibbals,CEN,1,0.00,16.67,0.75,18,10.99
455,2007,Jordan Skaar,DBQ,4.1,21.74,0.00,0.56,18.69,1.25
456,2007,Cody Smith,COE,3,17.65,5.88,0.75,21,2.49
457,2007,Drew Fayram,WAR,1.1,33.33,50.00,-1.00,27,36.02
458,2007,Anthony Cozzi,COR,1,0.00,40.00,0.67,27,10.99
459,2007,Nate Parker,BVU,3,0.00,53.33,1.00,33,16.48
460,2008,Aaron Saeugling,WAR,53.1,20.43,6.45,0.27,1.52,2.18
461,2008,Paul Pichelmann,LUT,40.1,14.08,9.15,0.32,2.45,2.14
462,2008,Jake Ritchey,SIM,66.2,17.80,4.55,0.35,2.7,1.52
463,2008,Christian Dekker,BVU,51.1,30.39,15.69,0.49,2.81,3.47
464,2008,Brett Mahan,CEN,73.2,20.07,8.10,0.34,2.81,2.00
465,2008,Adam Kohls,LUT,63,24.68,7.36,0.34,2.86,0.73
466,2008,Jared Sass,SIM,65.2,16.53,5.65,0.30,3.15,1.48
467,2008,Jerrold Martijn,WAR,50.1,22.83,13.04,0.38,3.58,4.03
468,2008,Nate Todd,LUT,43.1,11.17,4.47,0.37,3.74,2.03
469,2008,Billy Schmitt,WAR,64.2,23.73,8.47,0.31,3.9,2.63
470,2008,Adam Squires,CEN,55.1,19.27,12.84,0.48,3.9,2.55
471,2008,Cody Doonan,DBQ,73.2,23.96,9.72,0.45,3.91,3.17
472,2008,Joe Nelson,LUT,49,20.57,12.57,0.37,4.04,2.54
473,2008,Trent Kain,SIM,62.1,15.87,9.92,0.41,4.04,2.36
474,2008,Ryan Nicholson,COE,79.1,20.68,12.88,0.44,4.08,3.34
