attendance,date,game_id,game_number,home_batter_1,home_batter_2,home_batter_3,home_batter_4,home_batter_5,home_batter_6,home_batter_7,home_batter_8,home_batter_9,home_errors,home_final_score,home_finishing_pitcher,home_hits,home_line_score,home_position_1,home_position_2,home_position_3,home_position_4,home_position_5,home_position_6,home_position_7,home_position_8,home_position_9,home_starting_pitcher,home_team,home_team_long,losing_pitcher,notes,number_of_innings,play-by-play,save,site,start,time,umpires,visiting_team,visiting_team_long,visitor_batter_1,visitor_batter_2,visitor_batter_3,visitor_batter_4,visitor_batter_5,visitor_batter_6,visitor_batter_7,visitor_batter_8,visitor_batter_9,visitor_errors,visitor_final_score,visitor_finishing_pitcher,visitor_hits,visitor_line_score,visitor_position_1,visitor_position_2,visitor_position_3,visitor_position_4,visitor_position_5,visitor_position_6,visitor_position_7,visitor_position_8,visitor_position_9,visitor_starting_pitcher,winning_pitcher
65,"Mar 19, 2004",fracor1,1,Pat Block,Danny Love,Todd Reichart,Nate Eichmeyer,Drew Simonis,Ricky Legree,Tom Mager,Justin Mashburn,Adam Hadenfeldt,2,12,Ryan Rosenberg,8,00(12)000X,cf,ss,c,1b,rf,3b,dh,2b,lf,Ryan Rosenberg,"cornell college
",Cornell College,Gosnell (1-2),,7.0,Y,,"Mount Vernon, Iowa (Ash Park Field)",5:05 pm   ,1:47   ,HP: Woody Miller  1B: Ken F,the fransican univ.,The Fransican Univ.,Alcolea,Lozano,Miller,R. Harynuk,Townsend,Farrell,Phillips,J. Harynuk,Marshall,9,2,Driscoll,4,0100010,cf,lf,c,dh,3b,ss,1b,2b,rf,Gosnell,Rosenberg (3-0)
80,"Apr 01, 2004",bvumor,,"Kerr, C","Hansen, K","Banning, Bre",Winklepleck,"Meyers, D","Losett, C","Kuntze, J",Vollbrecht,"Merrigan, J",1,9,"Banning, Byr",12,30001320X,cf,2b,dh,rf,1b,ss,c,3b,lf,"Krohn, D",morningside college,Morningside College,Hillman (),,9.0,Y,,"Sioux City, IA (East High)",2pm   ,2:32   ,,"buena vista university
",Buena Vista,Joe Poole,Brian Ricken,Ben Lickteig,Mike Soenen,Matt Reichle,Adam Hardie,Justin Burns,Cory Kennedy,Dan Nuehring,3,5,Cody Tibbets,6,103100000,cf,ss,lf,rf,3b,1b,dh,c,2b,Kyle Sawyer,"Pithan, R (2-0)"
65,"Apr 27, 2004",mtmcoe,,Eric Hemesath,Travis Wiltgen,Tim Higgins,Chad Kramer,Jon Schroeder,Will Renner,Nathan Dlouhy,Josh Schauf,Ryan Smuck,3,9,Matt Repa,13,22103001X,lf,cf,2b,dh,rf,1b,3b,c,ss,Jeremiah Tacker,"coe college
",Coe College,Miller (),,9.0,Y,,"Cedar Rapids, IA (Xavier High School)",5 p.m.   ,2:15   ,,"mount mercy
",Mount Mercy,Manson,Russell,Mirabal,Valera,Wessels,Hogg,Simpson,B. Morris,Peterman,0,5,Boswell,8,021001010,cf,2b,ss,3b,1b,rf,lf,dh,c,Miller,Tacker (3-0)
60,"May 15, 2004",cencor-,,Nate Landas,Pat Johnson,Adam Duerfeldt,Shea Stamp,Steve Gebhart,Matt Murphy,Josh Sandin,Tom Sheehan,Kody Wohlers,1,9,Austin DeHoogh,10,02321010X,2b,rf,1b,cf,ss,3b,lf,dh,c,Austin DeHoogh,"central college
",Central College,Buck (2-5),,9.0,Y,,"Cedar Rapids, IA (Veterans Memorial)",9:55 am   ,1:50   ,HP: Ken Ferris  1B: Woody Mill,"cornell college
",Cornell College,Pat Block,Danny Love,Ricky Legree,Todd Reichart,Nate Eichmeyer,Drew Simonis,Justin Mashburn,Kevin Moses,Adam Hadenfeldt,3,2,Brian Vaughan,8,010001000,cf,ss,3b,c,dh,rf,2b,1b,lf,Andrew Buck,DeHoogh (5-3)
60,"Mar 04, 2004",waryor,,Murschell,Heller,Moore,Welch,Puglisi,Young,Valenza,Bednarczyk,Hockenjos,3,5,Gonzalez,11,000000003011,lf,ss,cf,dh,rf,3b,c,2b,1b,Clark,york college (pa),York College (PA),McDonald,,12.0,Y,,"Clearwater, Fla.",  ,  ,,"wartburg college
",Wartburg College,Chris Winter,Casey Toops,Joel Reynolds,Brian Greiner,Caleb Klein,Brian Pins,Rick Hillard,Aaron Port,Patrick Henderson,3,4,Chad McDonald,11,000101010010,1b,2b,ss,c,dh,rf,lf,3b,cf,Tyler Archer,Gonzalez
75,"Mar 13, 2004",bvunew2,2,"Kantor, T.","Trausch, R.","Hesser, K.","Replogle, J.","Harth, J.","Odvody, A.","McKelvey, S.","Cameron, R.","Votava, S.",1,3,"Harth, J",2,0010020,cf,lf,3b,1b,rf/p,dh,ss,2b,c/pr,"Johnson, E","nebraska wesleyan university
",Nebraska Wesleyan,"Johnson, E",,7.0,Y,,"Lincoln, Neb. (Neb. Wesleyan Field)",3:35 PM   ,2:10   ,,"buena vista university
",Buena Vista Univ.,Brian Ricken,Mike Koenecke,Ben Lickteig,Joe Poole,Derek Fink,Dan Nuehring,Kent Bass,Justin Poole,,1,5,Cody Tibbets,6,0003110,ss,lf,1b,cf,3b,2b,rf,c,,Mike Soenen,Soenen
100,04-19-04,clalor,,Chet Medinger,Bobby Bibeau,Ryan Von Haden,Eric Gold,Tom Andrews,Ryan Bender,Dustin Roth,Jeff Plasschaert,Rob Rossi,5,10,David Fischer,12,20002020301,cf,2b,dh/p,1b,3b/rf,rf,ss,lf,c,Matt Mausser,"loras college
",Loras,Hawker (0-3),Clarke head coach Eric Frese ejected in the ninth inning.Mausser faced 4 batters in the 6th.Ludovissy faced 1 batter in the 9th.Von Haden faced 4 batters in the 9th.,11.0,Y,,"Dubuque, Iowa (Petrakis Park)",4:30 pm   ,4:00   ,HP: Yoko  1B: Schroed,clarke,Clarke,Burgos,Andino,Gonzalez,Mink,Zieser,Romero,Connery,Trumm,,6,9,Oberbrckling,18,02000500200,2b,ss,1b,cf,3b,c,rf,lf,,Miller,Fischer (4-3)
95,"Apr 17, 2004",bvucor1,1,Pat Block,Danny Love,Ricky Legree,Todd Reichart,Nate Eichmeyer,Drew Simonis,Justin Mashburn,Tom Mager,Joey Campanelli,2,3,Ryan Williams,6,010002X,cf,ss,3b,dh,1b,rf,2b,lf,c,Dan Cleary,"cornell college
",Cornell College,Soenen (2-2),Cornell's Todd Reichert singled up the middle scoring Ricky Legree for thego-ahead run in the bottom of the sixth inning. Ryan Williams inheritedtwo runners and recorded the final three outs for his sixth save of theseason.Cleary faced 2 batters in the 7th.,7.0,Y,Williams (6),"Mount Vernon, Iowa (Ash Park Field)",1:10 pm   ,1:38   ,HP: Tom Nack  1B: Randy Montgomery,"buena vista university
",Buena Vista Univ.,Joe Poole,Alex Fokken,Ben Lickteig,Mike Soenen,Derek Fink,Kent Bass,Dan Nuehring,Cory Kennedy,Nick Viet,3,1,Mike Soenen,4,0000100,cf,rf,1b,p,3b,lf,2b,c,ss,Mike Soenen,Cleary (1-1)
100,"Mar 14, 2004",cenmrn,,Nate Landas,Pat Johnson,Steve Gebhart,Adam Duerfeldt,Shea Stamp,Josh Sandin,Kody Wohlers,Austin DeHoogh,Casey Olney,1,1,Chris Borgman,6,0000010,2b,rf,ss,1b,lf,dh,c,cf,3b,Chris Borgman,"central college
",Central College,Borgman,,7.0,Y,,"Port Charlotte, Fla.",3 p.m.   ,  ,,"marian
",Marian,Sturtz,Warosh,Behringer,McDermott,Miller,Wilson,Melville,Daniels,Rusinek,0,3,Lisbeth,5,1100001,2b,ss,cf,1b,dh,lf,3b,rf,c,Lisbeth,Lisbeth
,"Mar 13, 2004",corcla2,2,Andino,Mink,Gonzalez,Zieser,Romero,Miller,Connery,Burgos,Mayo,2,4,Hawker,8,0001021,ss,cf,lf,1b,c,3b,rf,2b,dh,Mach,clarke college,Clarke College,Hawker (),,7.0,Y,Williams (3),"St. Louis, Mo.",  ,  ,,"cornell college
",Cornell College,Pat Block,Danny Love,Todd Reichart,Nate Eichmeyer,Drew Simonis,Ricky Legree,Tom Mager,Justin Mashburn,Adam Hadenfeldt,2,5,Ryan Williams,8,0004100,cf,ss,c,1b,rf,3b,dh,2b,lf,Andrew Buck,Buck (2-0)
,"Mar. 31, 04",lutfra2,2,Lozano,Gosnell,Miller,R. Harynuk,J. Harynuk,Phillips,Naftzger,Kent,Frank,3,2,Farrell,4,011000,lf,ss,c,rf,1b,dh,cf,3b,2b,Phillips,franciscan univ.,Franciscan Univ.,Phillips (),,6.0,Y,,Francisan Univ.,  ,  ,,"luther college
",Luther College,David Zelinskas,Matt Cessna,John Jaeger,Brad Paulsrud,Kyle Schroeder,Michael Schmalfeldt,Steve Lunn,Neil Theisen,Brock Reed,1,12,Justin Patnode,17,600114,ss,lf,3b,1b,dh,c,rf,2b,cf,Justin Patnode,Patnode (1-2)
70,"May 1, 2004",coewar1,,Aaron Port,Patrick Henderson,Joel Reynolds,Brian Greiner,Caleb Klein,Nathan Carlson,Brian Pins,Chris Robertson,Casey Toops,2,9,Ash Larsen,9,020232X,lf,cf,1b,c,rf,dh,3b,ss,2b,Ryan Moorman,"wartburg college
",Wartburg College,Bockenstedt,,7.0,Y,Larsen (5),"Waverly, IA (Hertel Field)",1 p.m.   ,1h 45m   ,,"coe college
",Coe College,Eric Hemesath,Travis Wiltgen,Tim Higgins,Chad Kramer,Jon Schroeder,Will Renner,Nathan Dlouhy,Josh Schauf,Ryan Smuck,6,5,Jeremiah Tacker,6,0000320,lf,cf,2b,dh,rf,1b,3b,c,ss,Mitch Bockenstedt,Moorman
75,"Mar 18, 2004",cendor2,2,Nate Landas,Pat Johnson,Steve Gebhart,Adam Duerfeldt,Shea Stamp,Josh Sandin,Kody Wohlers,Tom Sheehan,Casey Olney,3,6,Gavin Mitchell,12,20000400X,2b,cf,ss,c,lf,rf,dh,1b,3b,Chris Borgman,"central college
",Central College,Mitchell,,9.0,Y,Lane,"Port Charlotte, Fla.",12 p.m.   ,  ,,dordt,Dordt,Zomer,Van Maanen,Haan,Daane,Lane,De Boer,Boer,Wilkerson,Dieleman,2,9,Venhuizen,10,021030030,cf,lf,1b,dh,ss,rf,3b,2b,c,Anderson,Venhuizen
100,03-01-04,lorwid1,1,Hogan,Porreca,McLeod,Fischer,Dougherty,Campbell,Krum,Moser,Pekach,0,8,Albright,10,132010100,cf,1b,c,lf,rf,ss,dh,3b,2b,Paul,"widener
",Widener,Albright,,9.0,Y,,"Clearwater, Fla. (Miller Huggins)",9:30am   ,2:30   ,,"loras college
",Loras,Chet Medinger,Bobby Bibeau,Tom Andrews,Eric Gold,Aaron Meyer,Dustin Roth,Jesse Freiberger,AJ Sagen,Ryan Bender,4,12,Tom Andrews,15,000002604,cf,2b,3b,1b,dh,ss,lf,c,rf,Jon Ludovissy,AndrewsTom
100,"May 22, 2004",simaur,,Hopkins,Gregory,Lavender,Chelgren,Brandenburg,Smith,Morris,Forbes,Thor,2,7,Hutten,9,00010600X,cf,2b,rf,1b,3b,lf,dh,c,ss,Hutten,"aurora
",Aurora,Graham (5-2),NCAA Division III Regional at Illinois Wesleyan,9.0,Y,,"Bloomington, Ill. (Horenberger Field)",12 p.m.   ,2:21   ,HP: Larry Allen  1B: Bill Wilson  2B: Scott Behn  3B: Paul Keitel,"simpson college
",Simpson,Grant Fjetland,Troy Hatten,Dan Rieck,Joey Young,Mike Donnenwerth,Chris Beall,Chris Cyronek,Brett Murphy,James Brown,3,5,Terry Beavers,10,003010010,2b,cf,c,lf,dh,3b,ss,1b,rf,Casey Graham,Hutten (4-4)
70,"Apr. 4, 2004",bvugra2,,Belanger,Ambrosia,Burrell,Moe,Jurcyznski,Fedeorowich,Brickman,DeLong,Hughes,1,1,Moe,5,0100000,cf,c,ss,3b,dh,1b,rf,lf,2b,Meyer,graceland,Graceland,Meyer (),,7.0,Y,Tibbets (5),"Lamoni, IA",3:30   ,2:10   ,,"buena vista university
",Buena Vista Univ.,Joe Poole,Brian Ricken,Ben Lickteig,Mike Soenen,Matt Reichle,Alex Fokken,Justin List,Dan Nuehring,Justin Poole,1,7,Cody Tibbets,8,0002203,cf,ss,1b,dh,3b,rf,lf,2b,c,Jason Hillman,Hillman (1-1)
100,"Mar.27, 2004",simuiu1,1,Weston Burkholder,Jacob Naumann,Tony Chavez,Brad Baker,Anthony Aversano,Bryan Grewe,Adam Sires,Micheal Contreras,Dave Manion,2,9,Justin Eichelberger,13,01011051,rf,ss,3b,c,lf,dh,cf,2b,1b,Matt Narsh,upper iowa univ.,Upper Iowa Univ.,Samo (0-1),,8.0,Y,,"Fayette, Iowa (Robertson Woods)",1:00   ,2:35   ,,"simpson college
",Simpson College,Grant Fjetland,Dusty Kain,Troy Hatten,Dan Rieck,Mike Donnenwerth,Brett Murphy,Chris Beall,Joey Young,Chris Cyronek,1,8,Wade Samo,14,10201220,2b,cf,rf,3b,dh,c,1b,lf,ss,Shawn Parker,Eichelberger (3-3)
100,"Apr. 5, 2004",gussim1,1,Grant Fjetland,Troy Hatten,Dan Rieck,Mike Donnenwerth,Brett Murphy,Chris Beall,Joey Young,Chris Cyronek,Dusty Kain,2,6,Terry Beavers,9,011211X,2b,rf,3b,dh,c,1b,lf,ss,cf,David Isaacson,"simpson college
",Simpson College,Levy (0-2),,7.0,Y,,"Indianola, IA (McBride Field)",1:03 pm   ,1:53   ,,gustavus adolphus co,Gustavus Adolphus Co,Rogness,Konicek,Sherer,A. Larson,T. Larson,Madson,Eppard,Vrieze,Holman,1,1,W. Vrieze,5,0000100,2b,rf,1b,cf,ss,3b,dh,lf,c,Levy,Isaacson (2-0)
100,"Apr 08, 2004",bvuwar1,,Aaron Port,Mark Numedahl,Joel Reynolds,Brian Greiner,Caleb Klein,Tito Romero,Chris Winter,Brian Pins,Chris Robertson,2,7,Charlie Colvin,9,0005101,cf,2b,ss,c,lf,dh,1b,rf,3b,Matt Scherbring,"wartburg college
",Wartburg College,Tibbets (0-2),,7.0,Y,,"Waverly, IA (Hertel Field)",3:30 p.m   ,1:54   ,,"buena vista university
",Buena Vista,Joe Poole,Brian Ricken,Ben Lickteig,Mike Soenen,Matt Reichle,Derek Fink,Dan Nuehring,Cory Kennedy,Kent Bass,1,6,Cody Tibbets,8,0020103,cf,ss,1b,rf,dh,3b,2b,c,lf,Adam Rath,Colvin (3-2)
50,"Mar. 7, 2004",simmta,,Troy Hatten,Dusty Kain,Joey Young,Mike Donnenwerth,Chris Beall,Brett Murphy,Ross Anderson,J. Brown,Grant Fjetland,2,7,Josh August,7,211003X,rf,cf,dh,3b,1b,c,ss,lf,2b,David Isaacson,"simpson college
",Simpson College,Ballos (0-1),,7.0,Y,,"Ft. Pierce, FL (Northwood Complex)",3 p.m.   ,1:45   ,,mt. aloysius college,Mt. Aloysius College,Kiral,Ramey,Bryner,Ling,Veverka,Ickes,McGinnis,Simpson,Paskowski,3,2,Walker,3,0000200,ss,lf,3b,1b,dh,cf,c,2b,rf,Ballos,Isaacson (1-0)
85,"Apr 10, 2004",uiuwar2,,Aaron Port,Patrick Henderson,Joel Reynolds,Brian Greiner,Caleb Klein,Tito Romero,Chris Winter,Chris Robertson,Brian Pins,3,6,Ash Larsen,9,110022X,3b,cf,ss,c,lf,dh,1b,rf,2b,Charlie Colvin,"wartburg college
",Wartburg College,Petsche (1-3),,7.0,Y,,"Waverly, IA (Hertel Field)",3:45 p.m   ,2:00   ,,upper iowa,Upper Iowa,Weston Burkholder,Micheal Contreras,Tony Chavez,Scott Mason,Curt Shulte,Scott Perkins,Brian Crane,Dave Manion,Adam Sires,2,1,Jeremy Petsche,7,0010000,rf,2b,3b,c,dh,lf,ss,1b,cf,Jeremy Petsche,Colvin (4-2)
100,"Mar 14, 2004",warwmc2,,Shelton,Prout,Miller,Dailey,Ravens,Walter,Fenner,Clark,Scholl,3,6,Summers,6,001030002,2b,ss,dh,1b,c,3b,rf,cf,lf,Brodecker,westminster college,Westminster College,Larsen (1-1),,9.0,Y,,"Fulton, Mo. (Saucier Field)",12:00   ,2:15   ,,"wartburg college
",Wartburg College,Chris Winter,Casey Toops,Joel Reynolds,Brian Greiner,Caleb Klein,Tito Romero,Brian Pins,Aaron Port,Patrick Henderson,6,5,Ash Larsen,13,000050000,1b,2b,ss,c,lf,dh,rf,3b,cf,Charlie Colvin,Summers (1-1)
45,"Apr 19, 2004",warcen1,1,Nate Landas,Pat Johnson,Adam Duerfeldt,Shea Stamp,Steve Gebhart,Kody Wohlers,Josh Sandin,Tom Sheehan,Matt Murphy,4,6,Matt Harre,11,1000014,2b,cf,1b,lf,ss,c,rf,dh,3b,Austin DeHoogh,"central college
",Central College,DeHoogh (2-3),,7.0,Y,Larsen (2),"Pella, IA (Kuyper Complex)",1:00   ,2:01   ,HP: Scott Behn  1B: Jeff F,"wartburg college
",Wartburg College,Aaron Port,Chris Winter,Joel Reynolds,Brian Greiner,Caleb Klein,Tito Romero,Brian Pins,Chris Robertson,Casey Toops,1,7,Ash Larsen,9,0002140,cf,3b,1b,c,rf,dh,lf,ss,2b,Ryan Moorman,Moorman (2-0)
65,"May 04, 2004",iawcor2,2,Pat Block,Danny Love,Ricky Legree,Todd Reichart,Nate Eichmeyer,Drew Simonis,Justin Mashburn,Kevin Moses,Adam Hadenfeldt,4,18,Justin Flansburg,18,40(10)0103,cf,ss,3b,c,dh,rf,2b,1b,lf,Eric Melander,"cornell college
",Cornell College,Sung (),,7.0,Y,,"Mount Vernon, Iowa (Ash Park Field)",6:55 pm   ,2:50   ,HP: Jeff Frese  1B: Mike Gan,"iowa wesleyan
",Iowa Wesleyan,Duplessis,Palmer,Taylor,Winnie,Mohr,Smith,Fortune,"Echeverria,J",Santiago,4,17,Sung,19,1091222,rf,cf,lf,c,ss,3b,dh,1b,2b,Gonzales,Flansburg (3-1)
75,"Mar 21, 2004",coemon2,2,Reimolds,King,Gordon,Betourne,Barnett,Turner,Scott,Goad,Beckler,2,8,Carlson,6,112103X,2b,ss,lf,1b,3b,rf,c,dh,cf,Carlson,"monmouth college
",Monmouth College,Hunt (),Sunny.  35 Degrees.  Wind blowing 20-25 mph.,7.0,Y,,"Monmouth, IL (Glasgow Field)",1:15 pm   ,2:15   ,HP: Brian Owen  1B: Danny John,"coe college
",Coe College,Travis Wiltgen,Eric Hemesath,Tim Higgins,Jon Schroeder,Chad Kramer,Will Renner,Justin Maxwell,Josh Schauf,Ryan Smuck,5,2,Chris Larson,3,0101000,cf,lf,2b,rf,dh,1b,3b,c,ss,Brandon Hunt,Carlson (2-1)
100,03-02-04,loryor,,Murschell,Moore,Swope,Welch,Puglisi,Young,Heller,Valenza,Westover,0,9,Collis,14,20105010X,lf,cf,1b,dh,rf,3b,ss,c,2b,Gilroy,york (penn.),York (Penn.),Roth,,9.0,Y,,"Tampa, Fla. (Tampa Univ.)",2:30pm   ,2:40   ,,"loras college
",Loras,Chet Medinger,Bobby Bibeau,Tom Andrews,Ryan Von Haden,Aaron Meyer,Eric Gold,Matt Mausser,Jesse Freiberger,AJ Sagen,8,4,Kris Thomas,9,000000004,cf,2b,ss,lf,dh,1b,3b,rf,c,Dustin Roth,Gilroy
150,04-07-04,dbqlor2,2,Chet Medinger,Bobby Bibeau,Tom Andrews,Ryan Von Haden,Dustin Roth,Eric Gold,Aaron Meyer,Jesse Freiberger,AJ Sagen,2,12,Brent Poffenbarger,9,1104015,cf,2b,3b,lf,ss,dh,1b,rf,c,Matt Mausser,"loras college
",Loras,,,7.0,Y,Mausser,"Dubuque, Iowa (Petrakis Park)",7:30   ,2:15   ,HP: Miller  1B: Keitel,"university of dubuque
",Dubuque,Keith Bernard,Cole Lyons,Justin Shepard,Travis Lyons,Joe Hapanionek,Jeremy Rannals,Nathan Mozena,Tim Griffith,Mark Becker,3,14,Joe Hapanionek,14,0414050,ss,3b,c,cf,1b,rf,2b,dh,lf,Jamey Rannals,"Rannals, Ja"
65,"Apr 13, 2004",gricen1,1,Nate Landas,Matt Murphy,Adam Duerfeldt,Steve Gebhart,Pat Johnson,Kody Wohlers,Tom Sheehan,Josh Sandin,Austin DeHoogh,2,5,Nicholas DePenning,8,030011X,2b,3b,1b,ss,rf,c,dh,lf,cf,Kent Patterson,"central college
",Central College,Ramirez (0-1),,7.0,Y,,"Pella, Iowa (Kuyper Complex)",2 p.m.   ,1:45   ,HP: Ryan Myers  1B: Jason Ahrend,"grinnell college
",Grinnell College,Henry,Leo,Teeters,Beach,Byrne,Pyle,Villa,Gomez,Colver,0,4,Martin,8,0010300,ss,lf,1b,dh,3b,rf,cf,c,2b,Brannon,DePenning (2-0)
75,"Apr 03, 2004",lorwar2,,Aaron Port,Brian Pins,Joel Reynolds,Brian Greiner,Caleb Klein,Chris Robertson,Tito Romero,Chris Winter,Casey Toops,1,4,Tyler Archer,8,000112X,cf,rf,ss,c,lf,3b,dh,1b,2b,Tyler Archer,"wartburg college
",Wartburg College,Fischer (2-1),,7.0,Y,,"Waverly, IA (Hertel Field)",3:15   ,1:26   ,,"loras college
",Loras College,Chet Medinger,Bobby Bibeau,Tom Andrews,Ryan Von Haden,Dustin Roth,Eric Gold,Aaron Meyer,AJ Sagen,Ryan Bender,2,1,David Fischer,4,0001000,cf,2b,3b,lf,ss,dh,1b,c,rf,David Fischer,Archer (1-1)
75,"Mar 05, 2004",warrpi,,Passante,Meron,Ihnatolya,Quinn,Cochran,Parenteau,Rickert,Shumsker,Pollard,5,9,Rickert,9,4030101000,cf,lf,3b,1b,2b,rf,dh,ss,c,Thunell,rpi college (ny),RPI College (NY),Rickert,,10.0,Y,,"Clearwater, Fla.",  ,  ,,"wartburg college
",Wartburg College,Chris Winter,Casey Toops,Joel Reynolds,Brian Greiner,Caleb Klein,Brian Pins,Chris Robertson,Aaron Port,Patrick Henderson,4,11,Ash Larsen,14,0051110102,1b,2b,dh,c,lf,rf,ss,3b,cf,Ryan Moorman,Larsen
,3/2/04,dbqjwu,,HUNLEY,BODINE,MACKLAY,CANSNER,COSTELLO,HOWARD,HITTS,GUARINO,REISS,2,13,GILBERT,14,0222520,ss,2b,cf,1b,3b,rf,c,lf,dh,GILBERT,johnson & wales,Johnson & Wales,None,,7.0,Y,,"Clearwater, FL (Miller Huggins)",10:30 am   ,2:15 PM   ,,"university of dubuque
",Univ. of Dubuque,Jeremy Rannals,Justin Shepard,Tim Griffith,Joe Hapanionek,Travis Lyons,Cole Lyons,Mark Becker,Keith Bernard,Jason Crane,4,13,Joe Hapanionek,13,5011141,p,c,rf,1b,cf,3b,lf,2b,ss,Jeremy Rannals,None
85,"Apr.25, 2004",simdbq1,1,Keith Bernard,Cole Lyons,Justin Shepard,Travis Lyons,Joe Hapanionek,Jeremy Rannals,Dustin Hauswirth,Tim Griffith,Mark Becker,2,2,Mike Blavat,8,0100001,ss,3b,c,cf,1b,rf,2b,dh,lf,Joshua Knoll,"university of dubuque
",Univ. of Dubuque,Knoll (1-3),,7.0,Y,,"Dubuque, IA (Chlapaty Field)",1 p.m.   ,2:15   ,,"simpson college
",Simpson College,Troy Hatten,Grant Fjetland,Dan Rieck,Mike Donnenwerth,Brett Murphy,Chris Beall,Joey Young,Chris Cyronek,Dusty Kain,1,19,Wade Samo,21,2084302,rf,2b,3b,dh,c,1b,lf,ss,cf,Shawn Parker,Parker (5-1)
134,"May 08, 2004",lutcoe2,2,Travis Wiltgen,Chad Kramer,Tim Higgins,Eric Hemesath,Will Renner,Jon Schroeder,Nathan Dlouhy,Josh Schauf,Ryan Smuck,5,2,Quince Springer,5,0002000,cf,dh,2b,lf,1b,rf,3b,c,ss,Steve James,"coe college
",Coe College,James (3-4),,7.0,Y,,"Cedar Rapids, IA (Xavier High School)",3:10   ,2:10   ,,"luther college
",Luther College,David Zelinskas,Neil Theisen,John Jaeger,Brad Paulsrud,Kyle Schroeder,Michael Schmalfeldt,Steve Lunn,Spencer Jones,Brock Reed,0,13,Justin Patnode,12,6001510,ss,2b,3b,1b,c,dh,rf,cf,lf,Justin Patnode,Patnode (6-3)
125,"Mar 20, 2004",warmci,,Aaron Port,Casey Toops,Joel Reynolds,Brian Greiner,Caleb Klein,Tito Romero,Chris Winter,Brian Pins,Patrick Henderson,0,5,Matt Scherbring,7,010121X,3b,2b,ss,c,lf,dh,1b,rf,cf,Matt Scherbring,"wartburg college
",Wartburg College,Geary (),,7.0,Y,,"Terre Haute, Ind. (TH North HS)",12:05   ,1h 20m   ,,marian college (ind),Marian College (Ind),Waller,Bangel,Scott,K.Yoder,Mutz,Strode,Murphy,Hardwick,Conn,0,2,Geary,7,0020000,dh,2b,c,rf,ss,1b,cf,3b,lf,Geary,Scherbring (4-0)
100,"Mar 01, 2004",warjun,,Chris Winter,Casey Toops,Joel Reynolds,Caleb Klein,Brian Greiner,Nathan Carlson,Brian Pins,Chris Robertson,Steve Domino,2,7,Jared Pirkl,9,00000250X,1b,2b,ss,lf,c,dh,cf,3b,rf,Charlie Colvin,"wartburg college
",Wartburg College,Zong (),,9.0,Y,,"Clearwater, Fla. (Tampa University)",  ,  ,,juniata college,Juniata College,Beaver,Saintz,Leonard,Goedkoop,Camberg,Garner,Sternberg,Hake,Hockenberry,3,1,Albright,4,100000000,2b,rf,3b,1b,dh,lf,c,ss,cf,Zong,Colvin (1-0)
25,"Apr 30, 2004",dbqvit1,1,Hundt,Anderson,Warner,Sampson,Baldwin,MacKinnon,Brown,McGaughey,Flaig,0,10,Brose,9,043300X,3b,2b,rf,1b,ss,dh,lf,c,cf,Sujak,viterbo university,Viterbo University,Koplitz (1-2),,7.0,Y,,"La Crosse, WI (Viterbo OAC)",1:30   ,2hr 18m   ,,university dubuque,University Dubuque,Keith Bernard,Jason Crane,Justin Shepard,Travis Lyons,Joe Hapanionek,Nathan Mozena,Ben Ecker,Tim Griffith,Mark Becker,1,6,Mike Cassidy,9,0022002,ss,3b,c,cf,1b,2b,dh,rf,lf,Kamron Koplitz,Sujak (1-2)
85,"Mar 02, 2004",warcmc2,,Chris Winter,Casey Toops,Joel Reynolds,Brian Greiner,Tito Romero,Caleb Klein,Brian Pins,Aaron Port,Patrick Henderson,2,6,Matt Scherbring,7,110400X,1b,2b,ss,c,dh,lf,rf,3b,cf,Matt Scherbring,"wartburg college
",Wartburg College,Schumacher,,7.0,Y,,"Clearwater, Fla. (Jack Russell)",  ,  ,,concordia college,Concordia College,Klabo,Bergeson,Dwyer,Ry.Hebrink,J.Johnson,Hinderks,Worthington,Ro.Hebrink,Eckhoff,3,0,Schumacher,1,0000000,rf,2b,c,ss,lf,dh,cf,1b,3b,Schumacher,Scherbring
50,"Mar.11, 2004",simsts,,Troy Hatten,Grant Fjetland,Dan Rieck,Chris Beall,Mike Donnenwerth,Joey Young,Brett Murphy,Chris Cyronek,J. Brown,6,3,Chad Scieszinski,6,0010002,cf,2b,c,1b,3b,lf,dh,ss,rf,JD Hews,"simpson college
",Simpson College,Hews (1-1),,7.0,Y,,"Ft. Pierce, FL (Northwood Complex)",6 p.m.   ,1:45   ,,college of st. schol,College of St. Schol,Wettlaufer,Lahti,Simonson,Tracy,Essex,"Ritsche, Kev",Olin,Kolquist,Giannangelo,2,17,Weiss,13,300013(10),cf,lf,rf,dh,1b,c,3b,ss,2b,Eiler,Eiler (2-0)
,Mar. 14,lutwpi2,2,Folsom,Naumowicz,Aimetti,Taylor,Angelini,Buonomo,Flaherty,McLaughlin,Fiore,2,7,Derry,9,0100510,cf,dh,2b,c,3b,1b,lf,rf,ss,Shevlin,worcester polytec,Worcester Polytec,Derry (),,7.0,Y,,"Ft. Meyers, DL",  ,  ,,"luther college
",Luther College,David Zelinskas,Matt Cessna,John Jaeger,Brad Paulsrud,Kyle Pearson,Michael Schmalfeldt,Steve Lunn,Neil Theisen,Brock Reed,4,9,Jon Fry,15,0130023,ss,lf,dh,1b,3b,c,rf,2b,cf,Bill Planton,Fry (1-0)
