attendance,date,game_id,game_number,home_batter_1,home_batter_10,home_batter_2,home_batter_3,home_batter_4,home_batter_5,home_batter_6,home_batter_7,home_batter_8,home_batter_9,home_errors,home_final_score,home_finishing_pitcher,home_hits,home_line_score,home_position_1,home_position_10,home_position_2,home_position_3,home_position_4,home_position_5,home_position_6,home_position_7,home_position_8,home_position_9,home_starting_pitcher,home_team,home_team_long,losing_pitcher,notes,number_of_innings,play-by-play,save,site,start,time,umpires,visiting_team,visiting_team_long,visitor_batter_1,visitor_batter_10,visitor_batter_2,visitor_batter_3,visitor_batter_4,visitor_batter_5,visitor_batter_6,visitor_batter_7,visitor_batter_8,visitor_batter_9,visitor_errors,visitor_final_score,visitor_finishing_pitcher,visitor_hits,visitor_line_score,visitor_position_1,visitor_position_10,visitor_position_2,visitor_position_3,visitor_position_4,visitor_position_5,visitor_position_6,visitor_position_7,visitor_position_8,visitor_position_9,visitor_starting_pitcher,weather,winning_pitcher
118,"Mar 25, 2011",coewar1,,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Ryan Schisler,Kevin Schuver,Ryan Velvick,Brennan Melloy,John Logan,Scott DeAngelis,3,5,Tyler Hixson,9,00101021X,rf,NA,1b,cf,lf,c,3b,ss,dh,2b,Wade Morris,"coe college
",Coe College,Brad Watson,,9.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",3:00 pm   ,2:17   ,HP: Paul Keitel  1B: Alec Clark,"wartburg college
",Wartburg College,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Michael Schinstock,Nate Rost,Ryan Powers,Ryan Doty,Levi Montague,3,3,Michael Schinstock,7,000010011,rf,NA,lf,cf,dh/1b,1b/p,c,ss,2b,3b,Brad Watson," 38 degrees, Wind ESE 5 mph",Wade Morris
35,"Mar 06, 2011",lorcarl1,1,Fabry,NA,Philley,Wirta,Bowen,Dsida,Yong,Johnson,Klein,Gomi,2,3,Cole,5,2100000,cf,NA,rf,2b,dh,c,lf,ss,3b,1b,Dimick,"carleton college
",Carleton College,Dimick,,7.0,Y,,"Jacksonville, IL (Lenz Field)",  ,1:52   ,,"loras college
",Loras College,Joe Walker,NA,Kyle Barton,Calvin Rea,BJ Juergens,Austin Brown,Kyle Soeder,Travis Olson,Eric DeSousa,Mike Pudlo,2,5,Kendall Paluch,9,1000004,2b,NA,dh,lf,1b,cf,rf,c,3b,ss,Kevin Moriarity,,Kendall Paluch
,"Apr 16, 2011",corsim1,1,Tyler Crandell,NA,Dave Johnson,Jake Barr,Colton Calvert,Brad Agan,Drew Yarkosky,Justin Svehla,Blake Heitmeier,Ethan Hale,1,2,Paul Brown,5,000011X,cf,NA,ss,lf,rf,dh,c,1b,3b,2b,Paul Brown,"simpson college
",Simpson College,Charlie Muir,,7.0,Y,,"Indianola, Iowa (McBride Field)",3:12 pm   ,1:15   ,HP: J.P. Richardson  1B: Jerome Mill,"cornell college
",Cornell College,Matt Pfister,NA,Milton Kurschner,Zach Rogers,Robert Carlson,Ryan Clausen,Andrew Patzke,Ryan Nordtvedt,Jesse Searls,Nick Norris,0,0,Charlie Muir,3,0000000,cf,NA,ss,3b,lf,1b,dh,c,2b,rf,Charlie Muir," P Cloudy, 49; Wind WNW 23-31",Paul Brown
169,"May 07, 2011",cenlut3,2,Chris Reynolds,NA,Steve Beckman,Chris Erikson,Joe Thompson,Ryan Bahnemann,Jeff Rose,Jordan Greenland,Andrew Nelsen,Matthew Bruhn,0,5,Matt Reynolds,7,400100X,2b,NA,ss,1b,rf,3b,cf/lf,dh,c,lf,Matt Reynolds,"luther college
",Luther College,Ryan Goetzinger,,7.0,Y,,"Decorah, Iowa (Luther College)",3:30 pm   ,1:35   ,,"central college
",Central College,Mike Furlong,NA,Anthony Miller,Caleb Rangel,Adam Ariola,Sam Stetzel,Seth Carson,Jarred Lackey,Danny Hershberger,Josh Stanton,0,1,Bret Bell,5,0001000,ss,NA,3b,lf,2b,cf,1b,rf,dh,c,Ryan Goetzinger,,Matt Reynolds
110,"May 07, 2011",dbquwp1,1,Andrew Danna,NA,Nicholas Martin,Nathan Lucas,Todd Whited,Nick Baldocchi,Brock Grubbs,Vince Parisi,Bobby Shepherd,Aaron Laskowski,4,7,Tyler Weiss,15,1020013,ss,NA,2b,1b,rf,3b,dh,c,lf,cf,Kalen Mace,"dubuque, univ. of","Dubuque, Univ. of",Kalen Mace,,7.0,Y,,"Dubuque, Iowa (Chlapaty Field)",1 p.m.   ,2:22   ,,"university of wisconsin-plateville
",UW-Platteville,Kattre,NA,Jacobson,Ney,Milka,Hopson,Benesh,J. Wiley,Fessler,G. Wiley,1,8,Oldenburg,8,2014100,cf,NA,ss,rf,dh,3b,2b,1b/c,c,lf,Oppriecht," partly sunny, windy",Oppriecht
65,"Apr 27, 2011",coecor1,1,Matt Pfister,NA,Milton Kurschner,Zach Rogers,Andrew Patzke,Ryan Clausen,Ryan Nordtvedt,Robert Carlson,Jesse Searls,Nick Norris,2,5,Zach Rogers,10,0003011,cf,NA,ss,3b/p,dh,1b,c,lf,2b,rf,Charlie Muir,"cornell college
",Cornell College,Charlie Muir,,7.0,Y,,"Mount Vernon, Iowa (Ash Park)",5:00 PM   ,2:15   ,HP: Todd Gilmore  2B: Kevin F,"coe college
",Coe College,Scott DeAngelis,NA,Tyler Leadley,Nick Stein,Kevin Schuver,Sean Raisch,Adam Nisenson,Patton Hofer,Ryan Velvick,Brennan Melloy,3,19,Brenden Drahn,17,201031(12),2b,NA,rf,cf,c,lf,1b,dh,3b/ss,ss,Kevin Baranowski," 43 Degrees, Wind W 18 MPH",Kevin Baranowski
1573,05/30/11,bvuncaa9,,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Dylan Colo,Tyler Case,1,2,James Stone,9,100001000,ss,NA,3b,lf,c,1b,dh,rf,2b,cf,Jon Ringblom,"buena vista university
",Buena Vista Univ.,James Stone,"CU scores game-winning run in top of the ninth on Velez's single to rightfield ... CU advances to championship round on May 31...CU's Saatzer hasthree hits, including a run-scoring single in seventh inning...CU's McGeethrows complete game, allowing one earned run...BVU eliminated.",9.0,Y,,"Appleton, Wis. (Fox Cities Stadium)",11:59am   ,2:10   ,HP: Brent Cunningham  1B: Rob Robinson  2B: Kevin Ferris  3B: Frank Zitaglia,chapman,Chapman,Velez,NA,Saatzer,Hadzinsky,Kordich,Parr,Piro,Surnbrock,Newman,Greenberg,1,3,McGee,10,000100101,cf,NA,1b,2b,c,lf,rf,3b,ss,dh,McGee," 73 degrees, sunny, and humid",McGee
20,"Feb. 28,2011",warwide,,Ben Roemmich,NA,Ryan Doty,Patrick Grau,Drew Yoder,Nate Rost,Michael Schinstock,Ryan Powers,Levi Montague,Andrew Krehbiel,0,12,Jake Wittman,14,42010050X,rf,NA,2b,cf,dh,c,1b,ss,3b,lf,Brad Watson,"wartburg college
",Wartburg College,Kazigian,,9.0,Y,,"Orlando, Fla.",1 p.m.   ,2:30   ,,widener college,Widener College,DeAngelis,NA,Oliver,Saverio,Sieracki,Hocker,Brooke,H'worth,Hone,"Mahoney, T.",2,0,"DePasquale,D",6,000000000,cf,NA,2b,c,lf,dh,3b,1b,rf,ss,Kazigian,,Brad Watson
130,"Apr 05, 2011",bvuwar1,1,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Dylan Colo,Tyler Case,0,15,Tyler Lefeber,17,166020X,ss,NA,3b,lf,c,1b,dh,rf,2b,cf,Michael Dirkx,"buena vista university
",Buena Vista Univ.,Brad Walker,,7.0,Y,,"Storm Lake, Iowa (BVU/SL Field)",3:30pm   ,1:50   ,,"wartburg college
",Wartburg College,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Ryan Powers,Michael Schinstock,Nate Rost,Ryan Doty,Levi Montague,1,4,Joe Moen,11,0000040,rf,NA,lf,cf,dh,ss,1b,c,2b,3b,Brad Walker,,Michael Dirkx
120,"Mar.21, 2011",bvucalv2,,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Nick Maxwell,Andy Compton,Tyler Case,Dylan Colo,2,11,James Stone,14,20001008X,ss,NA,3b,lf,c,1b,dh,rf,cf,2b,Reggie Kock,"buena vista university
",Buena Vista Univ.,J. Lambers,,9.0,Y,,"Tucson, AZ (Tucson Electric Park)",5:30 pm   ,2:45   ,,calvin college,Calvin College,M. Fuller,NA,B. Cok,A. Bosma,P. Steiner,J. Jorgenson,T. Tos,D. Vos,T. Zwiers,J. Van Alten,3,4,J. Groenewol,8,200000020,2b,NA,3b,dh,1b,rf,cf,ss,c,lf,J. Lambers,,James Stone
40,03-22-11,lutman2,,Chris Reynolds,NA,Kevin Bradley,Ryan Bahnemann,Mitchel Obey,Joe Thompson,Eric Pittman,Steve Beckman,Chris Erikson,Matthew Bruhn,3,5,Jared Berlage,6,0301001,3b/2b,NA,c,1b/3b,cf,rf,2b,ss,dh,lf,Danny Smith,"luther college
",Luther College,Augie Lindmark,,7.0,Y,,"Fort Myers, Fla.",2 p.m.   ,1:55   ,,manchester,Manchester,Rieke,NA,"Murphy, Brad",Forbes,Foster,Sheets,Marchant,Smolinski,"Murphy, Bryc",Schell,0,11,Konarski,14,1101611,cf,NA,lf,c,1b,3b,ss,dh,rf,2b,Konarski,,Konarski
100,"Apr 09, 2011",cenwusl1,,Mike Furlong,NA,Sam Stetzel,Caleb Rangel,Jarred Lackey,Adam Ariola,Anthony Miller,Ryan Allison,Josh Stanton,Allen Mann,0,7,Ryan Goetzinger,7,004300X,ss,NA,cf,dh,rf,2b,3b,1b,c,lf,Ryan Goetzinger,"central college
",Central College,Berman,,7.0,Y,,"Pella, IA (Kuyper Ath. Complex)",1:00PM   ,1:30   ,HP: Michael Kelly  1B: Jason Scho,"washington univ., mo","Washington Univ., Mo",Billig,NA,Davis,Rogalski,Skinner,May,Bayer,Noon,Liebman,Ingell,0,2,Bensussen,6,0000020,ss,NA,3b,rf,1b,2b,lf,c,dh,cf,Berman,,Ryan Goetzinger
80,"May 03, 2011",dbqlor2,1,Mike Pudlo,NA,Mike Canevello,Austin Brown,BJ Juergens,Kyle Soeder,Calvin Rea,Connor Reilly,Clay Henricksen,Joe Walker,2,4,Kendall Paluch,5,201100X,ss,NA,rf,cf,1b,dh,lf,3b,c,2b,Kendall Paluch,"loras college
",Loras College,Todd Whited,,7.0,Y,,"Dubuque, Iowa (Petrakis Park)",3:30 PM   ,1:40   ,HP: Dennis Schroeder  1B: Paul Keitel,"dubuque, univ. of","Dubuque, Univ. of",Andrew Danna,NA,Nicholas Martin,Nathan Lucas,Todd Whited,Nick Baldocchi,Vince Parisi,Matthew Gaddis,Jeffrey Stevens,Aaron Laskowski,2,1,Todd Whited,2,0000010,ss,NA,2b,1b,p,3b,c,lf,rf,cf,Todd Whited," Overcast, 47 deg, Wind N/10",Kendall Paluch
20,"Mar 02, 2011",warmsoe,,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Ryan Powers,Nate Rost,Michael Schinstock,Levi Montague,Ryan Doty,0,8,Ben Roemmich,8,40101002X,rf,NA,lf,cf,dh,ss,c,1b,3b,2b,Brad Watson,"wartburg college
",Wartburg College,Miklosi,,9.0,Y,,"Orlando, Fla.",11 a.m.   ,2:10   ,,mil. school engin.,Mil. School Engin.,Hull,NA,Stasik,Jordan,Roberts,Ricciardi,Luna,Matthies,Poeske,Magyar,5,1,Stasik,8,100000000,dh,NA,lf,rf,1b,3b,ss,cf,c,2b,Miklosi,,Brad Watson
28,"Mar 05, 2011",cencar,,Mike Furlong,NA,Anthony Miller,Caleb Rangel,Jarred Lackey,Ryan Allison,Josh Stanton,Billy Dittmer,David Lakin,Allen Mann,3,5,D.J. Glasgow,6,00010004X,ss,NA,3b,lf,rf,2b,c,dh,1b,cf,Joel Pulliam,"central college
",Central College,Tears,,9.0,Y,,"Jacksonville, Ill. (Lenz Field)",1:30 p.m   ,3:00   ,,"carleton college
",Carleton College,Fabry,NA,Philley,Wirta,Bowen,Dsida,Parrish,Yong,Ames,Gomi,1,3,Fowl,8,000000210,cf,NA,rf,2b,dh,c,3b,lf,ss,1b,Anderson,,Michael Jontz
195,"May 07, 2011",lorwar3,2,Mike Canevello,NA,Connor Reilly,Austin Brown,BJ Juergens,Kyle Soeder,Clay Henricksen,Calvin Rea,Joe Walker,Mike Pudlo,1,5,Jeremey Gerardy,8,0002012,rf,NA,3b,cf,1b,dh,c,lf,2b,ss,Kyler Laurie,"loras college
",Loras College,Kyler Laurie,,7.0,Y,,"Dubuque, Iowa (Petrakis Park)",3:00 PM   ,2:00   ,,"wartburg college
",Wartburg College,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Ryan Powers,Michael Schinstock,Nate Rost,Jonathon Rose,Levi Montague,2,9,Dan Grosser,13,1323000,rf,NA,lf,cf,dh,ss,1b,c,2b,3b,Ryan Doty,,Ryan Doty
75,"Apr 17, 2011",bvucoe2,1,Tyler Leadley,NA,Adam Nisenson,Nick Stein,Kevin Schuver,Sean Raisch,Ryan Velvick,John Logan,Scott DeAngelis,Brennan Melloy,0,6,Kevin Baranowski,8,001041X,rf,NA,1b,cf,c,lf,3b,dh,2b,ss,Kevin Baranowski,"coe college
",Coe College,Reggie Kock,,7.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",12 p.m.   ,2:10   ,,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Nick Schlecht,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Andy Compton,Brock Yossi,Tyler Case,Dylan Colo,3,0,Michael Dirkx,2,0000000,ss,NA,dh,lf,c,1b,rf,3b,cf,2b,Reggie Kock, 47 Degrees,Kevin Baranowski
68,"Apr 27, 2011",lutwar1,,Chris Reynolds,NA,Joe Thompson,Ryan Bahnemann,Chris Erikson,Jordan Greenland,Jeff Rose,Steve Beckman,Robbie Jewell,Kevin Bradley,6,3,Augie Lindmark,8,00100020000,2b,NA,rf,3b,1b,dh,lf,ss,cf/lf,c,Matt Reynolds,"luther college
",Luther College,Augie Lindmark,,11.0,Y,,"Decorah, Iowa (Luther College)",3:00 pm   ,2:50   ,,"wartburg college
",Wartburg College,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Ryan Powers,Michael Schinstock,Nate Rost,Ryan Doty,Jonathon Rose,2,6,Nate Rost,7,00000010203,rf,NA,lf,cf,dh,ss,1b,c/p,3b,2b,Brad Watson,,Brad Watson
195,"May 07, 2011",lorwar2,1,Mike Canevello,NA,Connor Reilly,Austin Brown,BJ Juergens,Kyle Soeder,Clay Henricksen,Calvin Rea,Joe Walker,Mike Pudlo,0,4,Spencer Radabaugh,9,010003X,rf,NA,3b,cf,1b,dh,c,lf,2b,ss,Ben Cottrell,"loras college
",Loras College,Brad Watson,,7.0,Y,,"Dubuque, Iowa (Petrakis Park)",1:00 PM   ,1:30   ,,"wartburg college
",Wartburg College,Ben Roemmich,NA,Andrew Krehbiel,Patrick Grau,Drew Yoder,Ryan Powers,Michael Schinstock,Nate Rost,Ryan Doty,Levi Montague,1,2,Brad Watson,8,2000000,rf,NA,lf,cf,dh,ss,1b,c,2b,3b,Brad Watson," Sun/clouds mix, 60 degrees",Ben Cottrell
80,"Apr 17, 2011",bvucoe3,2,Scott DeAngelis,NA,Kaileb Armbruster,Nick Stein,Kevin Schuver,Sean Raisch,Adam Nisenson,John Logan,Tyler Leadley,Brennan Melloy,0,8,Tyler Hixson,12,410003X,2b,NA,3b,cf,c,lf,1b,dh,rf,ss,Wade Morris,"coe college
",Coe College,Jarad George,,7.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",2:45 pm   ,1:40   ,,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Dylan Colo,Tyler Case,0,0,James Stone,2,0000000,ss,NA,3b,lf,c,1b,dh,rf,2b,cf,Jarad George, 47 Degrees,Wade Morris
80,"May 03, 2011",dbqlor3,2,Mike Pudlo,NA,Mike Canevello,Austin Brown,BJ Juergens,Kyle Soeder,Calvin Rea,Connor Reilly,Clay Henricksen,Joe Walker,1,1,Spencer Radabaugh,4,0100000,ss,NA,rf,cf,1b,dh,lf,3b,c,2b,Cole Boge,"loras college
",Loras College,Cole Boge,,7.0,Y,,"Dubuque, Iowa (Petrakis Park)",5:45   ,1:45   ,HP: Paul Keitel  1B: Dennis Schroed,"dubuque, univ. of","Dubuque, Univ. of",Andrew Danna,NA,Nicholas Martin,Todd Whited,Nick Baldocchi,Brock Grubbs,Tom Crohan,Vince Parisi,Bobby Shepherd,Aaron Laskowski,0,8,Mark Hennessy,14,4200020,ss,NA,2b,lf,3b,dh,1b,c,rf,cf,Mark Hennessy,,Mark Hennessy
87,"Apr 02, 2011",corcarr1,1,Simons,NA,Gendrich,Stephans J.,Volkmann,Busse,Klobukowski,Warner,Fitzsimmons,Eschenbauch,0,5,Ross,8,000302X,2b,NA,cf,3b,p,1b,lf,rf,c,ss,Volkmann,"carroll university
",Carroll University,Charlie Muir,,7.0,N,,"Waukesha, Wis. (Frame Park)",1:00 PM   ,1:35   ,,"cornell college
",Cornell College,Matt Pfister,NA,Jesse Searls,Zach Rogers,Andrew Patzke,Ryan Clausen,Ryan Nordtvedt,Milton Kurschner,Robert Carlson,Nick Norris,2,0,Justin Brown,3,0000000,cf,NA,2b,3b,dh,1b,c,ss,lf,rf,Adam Butler," Cloudy, windy",Volkmann
55,"Mar 05, 2011",bvuwcmo1,,Gibbs,NA,Young,Jett,Reynolds,Mallette,Genetti,White,Niederholtme,Schwarz,1,1,Dawson,2,000010000,ss,NA,cf,1b,lf,rf,2b,3b,c,dh,Ten Eyck,westminster college,Westminster College,Ten Eyck,,9.0,Y,,"Fulton, MO",1:00 pm   ,2:30   ,,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Tyler Case,Weston Foxx,2,8,Tyler Lefeber,11,002010500,ss,NA,3b,lf,c,1b,dh,rf,cf,2b,Luke Probasco,,Luke Probasco
82,"Mar 21, 2011",dbqcrwn1,1,Nicholas Martin,NA,Matthew Gaddis,Andrew Danna,Todd Whited,Nick Baldocchi,Nathan Lucas,Brock Grubbs,Vince Parisi,Aaron Laskowski,1,6,"Elliot, Visuri",11,000123X,2b,NA,rf,ss,lf,3b,1b,dh,c,cf,"Eric, Edkin","dubuque, univ. of","Dubuque, Univ. of",K. Knox,,7.0,Y,,"Dubuque, Iowa (Chlapaty Field)",2 p.m.   ,2:00   ,HP: Ken Ferris  1B: Eric Olson,crown college,Crown College,B. Kern,NA,B. Nicholas,S. Boger,I. Jensen,N. Johnson,N. Gillette,M. O'Brien,A. Jeska,,1,3,M. Bailey,7,0011010,c,NA,lf,cf,1b,rf,ss,3b,2b,,K. Knox," cloudy, cool 45","Elliot, Visuri"
167,"May 07, 2011",cenlut2,1,Chris Reynolds,NA,Steve Beckman,Chris Erikson,Joe Thompson,Mitchel Obey,Jeff Rose,Ryan Bahnemann,Jordan Greenland,Andrew Nelsen,1,13,Jerrod Torkelson,13,310351X,2b,NA,ss,1b,rf,cf,lf,3b,dh,c,Danny Smith,"luther college
",Luther College,Joel Pulliam,,7.0,Y,,"Decorah, Iowa (Luther College)",1:00 pm   ,2:00   ,,"central college
",Central College,Mike Furlong,NA,Anthony Miller,Caleb Rangel,Adam Ariola,Sam Stetzel,Seth Carson,Jarred Lackey,Max Seeman,Allen Mann,3,1,Mike Werkheiser,8,0000100,ss,NA,3b,dh,2b,cf,1b,rf,c,lf,Joel Pulliam,,Danny Smith
100,"Mar 15, 2011",simmuwi2,2,Tyler Crandell,NA,Dave Johnson,Brad Agan,Zach Smith,Drew Yarkosky,Justin Svehla,Grant Thomas,John Hupp,Brett Crable,2,12,Kyle Pullins,13,164001X,cf,NA,ss,3b,2b,dh,1b,c,lf,rf/cf,Matt Russell,"simpson college
",Simpson College,Diedrich,,7.0,Y,,"Chandler, Ariz. (Sneidger Park)",3:15   ,2:00   ,,"marian
",Marian,Porcaro,NA,Lentz,Hiller,Unrein,Dorn,Schroeder,Seis,Burgert,"Martin, W",2,5,Langley,10,0100130,dh,NA,cf,lf,1b,rf,2b,3b,c,ss,Diedrich, 85 Sunny,Matt Russell
1900,05/29/11,bvuncaa8,,Grilliot,NA,Becker,Snyder,Saunders,Hopper,Levens,Park,Gregorich,Toth,0,5,Lewis,6,01000301X,lf,NA,2b,cf,ss,rf,1b,dh,3b,c,Williams,marietta college,Marietta College,Reggie Kock,"MC advances to championship round...MC wins 21st straight game...All 13hits in game were singles...Only two of the five MC runs were earned...MCscores three runs in sixth inning, going ahead 4-0 on Grilliot's single...Only three BVU runners reached second base in the first six innings.",9.0,Y,,"Appleton, Wis. (Fox Cities Stadium)",7:00 pm   ,2:12   ,HP: Dale Gallo  1B: Kevin Elzey  2B: Frank Zitaglio  3B: Brent Cunningha,"buena vista university
",Buena Vista Univ.,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Ryan Scheetz,Joe Paletta,Andy Compton,Dylan Colo,Tyler Case,3,1,Kyle Dupic,7,000000100,ss,NA,3b,lf,c,1b,dh,rf,2b,cf,Reggie Kock," 64 Degrees, Clear, Wind 8 E",Williams
73,"May 12, 2011",iiac01,,Ethan Hale,NA,Drew Yarkosky,Dave Johnson,Justin Svehla,Colton Calvert,Brad Agan,Tyler Crandell,Jake Barr,Blake Heitmeier,3,8,Paul Brown,13,22200002X,2b,NA,c,ss,1b,rf,dh,cf,lf,3b,Paul Brown,"simpson college
",Simpson College,Augie Lindmark,,9.0,Y,,"Cedar Rapids, Iowa (Daniels Park)",1:00 pm   ,2:04   ,HP: Woody Miller  1B: Ryan Farnsworth  3B: Scott Behn,"luther college
",Luther College,Chris Reynolds,NA,Steve Beckman,Chris Erikson,Joe Thompson,Ryan Bahnemann,Jeff Rose,Mitchel Obey,Jordan Greenland,Andrew Nelsen,1,5,Joe Martin,7,000003002,2b,NA,ss,1b,rf,3b,lf,cf,dh,c,Augie Lindmark,,Paul Brown
,"Mar 23, 2011",lutscr2,2,Chris Reynolds,NA,Kevin Bradley,Ryan Bahnemann,Mitchel Obey,Chris Erikson,Matthew Bruhn,Joe Thompson,Steve Beckman,Robbie Jewell,1,8,Jared Berlage,7,002600X,2b,NA,c,3b,dh,1b,lf,rf,ss,cf,Joe Martin,"luther college
",Luther College,Eden,,7.0,Y,,"Ft. Meyers, Fla.",  ,  ,,scranton,Scranton,C. Stallone,NA,Pohl,Giglio,Velazquez,Duchnowski,Pizzico,Ravert,Lane,Rayha,1,4,Butler,6,0010300,cf,NA,2b,lf,c,3b,dh,1b,rf,ss,Eden,,Joe Martin
100,"Apr 13, 2011",censim3,,Mike Furlong,NA,Sam Stetzel,Caleb Rangel,Jarred Lackey,Adam Ariola,Anthony Miller,Ryan Allison,Max Seeman,Allen Mann,2,12,Dirk Lindaman,10,20200602X,ss,NA,cf,dh,rf,2b,3b,1b,c,lf,Joel Pulliam,"central college
",Central College,Mike Huyser,,9.0,Y,,"Pella, Iowa (Kuyper Athl. Complex)",3 p.m.   ,2:16   ,HP: Patrick McIhlom  1B: Josh Mara,"simpson college
",Simpson College,Tyler Crandell,NA,Brett Crable,Dave Johnson,Trent Svehla,Jake Barr,Drew Yarkosky,Justin Svehla,Brad Agan,Ethan Hale,7,3,John Russell,9,000030000,lf/3b,NA,cf,ss,dh,rf/lf,c,1b,3b,2b,Mike Huyser,,Joel Pulliam
59,"Mar 26, 2011",corlut1,,Matt Pfister,NA,Jesse Searls,Zach Rogers,Andrew Patzke,Ryan Clausen,Ryan Nordtvedt,Milton Kurschner,Nathan Jepsen,Nick Norris,5,1,Nick Norris,8,000000010,cf,NA,2b,3b,lf,1b,c,ss,dh,rf/p,Adam Butler,"cornell college
",Cornell College,Adam Butler,,9.0,Y,,"Mount Vernon, Iowa (Ash Park Field)",2:07 PM   ,4:18 PM   ,,"luther college
",Luther College,Chris Reynolds,NA,Kevin Bradley,Ryan Bahnemann,Mitchel Obey,Chris Erikson,Joe Thompson,Paul Ryan,Steve Beckman,Matthew Bruhn,4,7,Augie Lindmark,8,000301030,2b,NA,c,3b,cf/lf,1b,rf,dh,ss,lf,Augie Lindmark," 29 degrees, wind E 19 MPH",Augie Lindmark
86,"May 03, 2011",simgrn1,1,Davis,NA,Blumenreich,Nodzenski,Suryn,Schaeffer,Inafuku,Gray,Kemis,Mayberry,5,2,Bennett,5,0100010,cf,NA,2b,c,lf,dh,3b/ss,1b,rf,ss,Jacobson,"grinnell college
",Grinnell College,Jacobson,,7.0,Y,,"Grinnell, Iowa (North Diamond)",2:30 pm   ,1:51   ,HP: Dean Kirkpatrick  1B: Matt Badeaux,"simpson college
",Simpson College,Tyler Crandell,NA,Drew Yarkosky,Dave Johnson,Colton Calvert,Brad Agan,Justin Svehla,Trent Svehla,Blake Heitmeier,Ethan Hale,0,14,Matt Russell,18,4400240,cf,NA,c,ss,rf,dh,1b,lf,3b,2b,Mark Butler,,Mark Butler
100,"May 08, 2011",bvugac1,1,Brad Blum,NA,Brock Yossi,Michael Hoffman,Kevin Kloewer,Joe Paletta,Nick Maxwell,Neil Eddie,Weston Foxx,Tyler Case,1,6,Tyler Lefeber,4,212001X,ss,NA,3b,rf,dh,1b,lf,c,2b,cf,Jarad George,"buena vista university
",Buena Vista Univ.,Norris,,7.0,Y,,"Storm Lake, Iowa (BVU/SL Field)",1:00pm   ,1:45   ,,"gustavus adolphus
",Gustavus Adolphus,Holbrook,NA,Miller,Sveen,Sukalski,Benjamin,Johnson,Euerle,Laureano,Fish,1,1,Bintzler,5,0001000,2b,NA,cf,lf,dh,1b,c,rf,ss,3b,Norris,,Jarad George
120,"Apr 05, 2011",cordbq2,2,Nicholas Martin,NA,Matthew Gaddis,Andrew Danna,Todd Whited,Nick Baldocchi,Brock Grubbs,Phil Elking,Vince Parisi,Aaron Laskowski,0,7,Todd Whited,6,024001X,2b,NA,rf,ss,lf/p,3b,dh,1b,c,cf,Mark Hennessy,"dubuque, univ. of","Dubuque, Univ. of",Adam Butler,,7.0,Y,,"Dubuque, Iowa (Chlapaty Field)",3:45 PM   ,1:45   ,,"cornell college
",Cornell College,Jesse Searls,NA,Zach Rogers,Robert Carlson,Andrew Patzke,Matt Pfister,Ryan Clausen,Milton Kurschner,Craig Furstenau,Charlie Muir,2,0,Justin Brown,6,0000000,2b,NA,3b,dh,lf,cf,1b,ss,c,rf,Adam Butler, Sunny 52,Mark Hennessy
68,"Apr 08, 2011",corlor1,,Charlie Muir,NA,Matt Pfister,Robert Carlson,Zach Rogers,Andrew Patzke,Ryan Clausen,Milton Kurschner,Ryan Nordtvedt,Justin Brown,5,0,Drew Campbell,1,0000000,rf,NA,cf,dh,3b,lf,1b,ss,c,2b,Jesse Searls,"cornell college
",Cornell College,Jesse Searls,,7.0,Y,,"Mount Vernon, Iowa (Ash Park)",6:11 PM   ,1:54   ,HP: Brett Miell  2B: Chris Oberbrockling,"loras college
",Loras College,Mike Pudlo,NA,Clay Henricksen,Austin Brown,BJ Juergens,Calvin Rea,Kyle Barton,Eric DeSousa,Mark Jablonski,Joe Walker,0,13,Kevin Moriarity,19,2105500,ss,NA,c,cf,1b,lf,dh,3b,rf,2b,Kevin Moriarity," 51 Degrees, Wind E 11 MPH",Kevin Moriarity
