No,Date,Time,"PA of Inning","Pitch of PA",Pitcher,"Pitcher ID","Pitcher Handedness","Pitcher Team",Batter,"Batter ID","Batter Handedness","Batter Team","Pitch Set",Col15,Top/Bottom,Col17,Col18,Col19,"Pitch Type",Col21,"Pitch Call",Col23,Col24,Col25,Col26,Col27,Notes,"Pitch Speed [km/h]","Pitch Launch (V) [°]","Pitch Launch (H) [°]","Pitch Spin [rpm]","Pitch Spin Axis [°]","Pitch Spin Tilt","Pitch Release Height [m]","Pitch Release Side [m]","Pitch Extension [m]","Pitch Break (V) [cm]","Pitch Break Ind (V) [cm]","Pitch Break (H) [cm]","Pitch Strike Zone - Height [m]","Pitch Strike Zone - Offset [m]","Pitch Zone Speed [km/h]","Pitch Approach (V) [°]","Pitch Approach (H) [°]","Pitch Time [s]","Hit Ball Speed [km/h]","Hit Ball Launch (V) [°]","Hit Ball Launch (H) [°]",Col50,Col51,Col52,Col53,"Hit Carry Distance [m]",Col55,Col56,"Hit Ball Flight Time [s]","pfxx [cm]","pfxz [cm]","x0 [m]","y0 [m]","z0 [m]","vx0 [m/s]","vy0 [m/s]","vz0 [m/s]","ax [m/s²]","ay [m/s²]","az [m/s²]","Home Team","Away Team",Col71,Col72,Col73,Col74,GUID,"px [m]","pz [m]"
151,2019/11/06,16:24:29,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Four Seam Fastball",,,,,,,,,97.298,8.585,-4.763,1499.00,342.030,5:30,1.134,0.839,1.028,-198.767,-40.529,13.146,1.259,-0.486,86.255,-8.542,-3.576,0.668,,,,,,,,,,,,-9.002,-27.755,-0.658,15.240,1.467,2.225,-26.402,3.145,-0.815,3.930,-12.323,"Coe College","Coe College",,,,,{5C23F79D-7BD3-4CF0-8A6C-1FA1A54F7F06},0.507,1.192
152,2019/11/06,16:24:51,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,106.059,5.328,-5.631,1211.00,296.801,4:0,0.966,1.009,1.628,-148.780,-24.734,48.962,0.642,-0.594,95.784,-8.191,-5.104,0.583,,,,,,,,,,,,-35.046,-17.704,-0.942,15.240,1.069,3.778,-29.070,2.302,-3.872,4.489,-11.766,"Coe College","Coe College",,,,,{0963E107-E89C-470D-97FE-0C306673551D},0.519,0.631
153,2019/11/06,16:25:05,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,108.755,4.726,-3.011,1363.00,302.386,4:0,1.067,1.097,1.668,-133.005,-15.249,24.041,0.737,0.304,97.831,-7.584,-2.142,0.568,,,,,,,,,,,,-17.302,-10.974,-1.068,15.240,1.161,1.973,-29.884,2.049,-2.003,5.122,-11.080,"Coe College","Coe College",,,,,{5ADBDB08-71E0-42F9-BFDD-5AEC7491AD4D},-0.314,0.734
154,2019/11/06,16:25:27,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,108.680,6.776,-3.902,1256.00,285.182,3:30,0.691,1.040,1.636,-122.639,-2.419,8.916,0.816,-0.171,96.915,-6.530,-4.132,0.574,,,,,,,,,,,,-6.310,-1.712,-0.984,15.240,1.038,2.412,-29.795,2.109,-0.728,5.002,-10.007,"Coe College","Coe College",,,,,{2DCBE0EB-375C-48DD-99AF-C41A60C8ED3D},0.171,0.783
155,2019/11/06,16:25:37,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,110.791,3.168,-1.999,1696.00,252.918,2:30,1.053,1.084,1.642,-107.417,7.155,23.285,0.618,0.395,99.230,-6.731,-2.896,0.560,,,,,,,,,,,,-16.682,5.126,-1.101,15.240,1.116,1.764,-30.446,1.352,-1.994,5.559,-9.197,"Coe College","Coe College",,,,,{19DAC327-A7EF-44BC-96CD-BA5142E2BE30},-0.460,0.609
156,2019/11/06,16:25:48,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,110.040,3.475,-5.311,1676.00,213.430,1:0,0.893,1.301,1.580,-54.234,62.580,41.311,0.565,-0.059,98.582,-6.280,-4.074,0.567,,,,,,,,,,,,-29.439,44.596,-1.163,15.240,1.045,3.084,-30.136,0.446,-3.469,5.158,-4.555,"Coe College","Coe College",,,,,{F34F568D-FAA2-4CB1-B5DA-F34B04B3C639},-0.036,0.673
157,2019/11/06,16:26:10,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,110.295,6.206,-5.441,1615.00,303.316,4:0,0.961,1.170,1.752,-158.603,-43.951,66.869,1.010,0.026,98.774,-6.437,-2.390,0.559,,,,,,,,,,,,-48.402,-31.813,-1.116,15.240,1.029,3.501,-30.097,3.378,-5.722,4.893,-13.571,"Coe College","Coe College",,,,,{727CADC0-33CC-4C7C-A549-E5202A0B0FCE},-0.073,0.974
158,2019/11/06,16:26:20,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,108.498,8.447,-5.604,1642.00,298.999,4:0,0.770,1.363,1.672,-154.016,-35.227,63.555,1.287,0.343,97.095,-5.469,-1.272,0.570,,,,,,,,,,,,-45.584,-25.267,-1.229,15.240,1.045,3.015,-29.689,3.696,-5.249,4.719,-12.719,"Coe College","Coe College",,,,,{595F4200-582B-43A8-96B2-59E123AE641C},-0.371,1.247
159,2019/11/06,16:26:31,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,107.785,7.090,-6.774,1524.00,327.793,5:0,0.875,1.354,1.586,-207.909,-87.343,55.018,0.924,0.001,96.991,-7.429,-2.574,0.576,,,,,,,,,,,,-39.368,-62.497,-1.147,15.240,0.986,3.312,-29.451,4.099,-4.477,4.486,-16.917,"Coe College","Coe College",,,,,{18507623-C294-4061-8BEB-259373AD79FE},-0.026,0.813
160,2019/11/06,16:26:42,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,108.601,3.747,-4.426,1641.00,247.020,2:15,0.953,1.308,1.676,-102.263,16.341,38.535,0.485,0.273,97.598,-7.580,-2.720,0.569,,,,,,,,,,,,-27.635,11.719,-1.203,15.240,1.044,2.512,-29.837,1.189,-3.187,5.127,-8.458,"Coe College","Coe College",,,,,{CFAFC454-0218-4DA3-B4CF-3922819F5539},-0.328,0.520
161,2019/11/06,16:26:52,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,107.476,4.526,-6.219,1569.00,288.986,3:45,1.111,1.233,1.732,-142.561,-21.445,62.331,1.007,-0.018,96.117,-5.847,-2.554,0.575,,,,,,,,,,,,-44.991,-15.479,-1.107,15.240,1.084,3.380,-29.285,2.829,-5.049,4.520,-11.547,"Coe College","Coe College",,,,,{D645B0B1-31B4-4F42-AA97-22A205F5AE06},-0.026,0.971
162,2019/11/06,16:27:04,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,110.011,4.470,-3.114,1625.00,253.601,2:30,0.893,1.234,1.630,-107.515,10.241,34.798,0.697,0.305,97.844,-6.407,-3.020,0.568,,,,,,,,,,,,-24.948,7.342,-1.197,15.240,1.017,2.331,-30.021,1.685,-2.899,5.403,-8.957,"Coe College","Coe College",,,,,{2E23F3E8-C598-46A2-903B-B9C921258B59},-0.379,0.690
163,2019/11/06,16:27:16,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,110.219,3.470,-2.112,1602.00,301.820,4:0,1.049,1.110,1.600,-128.563,-12.803,20.632,0.584,0.260,98.933,-7.304,-3.482,0.564,,,,,,,,,,,,-14.734,-9.143,-1.116,15.240,1.103,1.957,-30.250,1.684,-1.748,5.225,-10.895,"Coe College","Coe College",,,,,{5FAD9EBF-F111-42ED-B385-62422171E428},-0.343,0.536
164,2019/11/06,16:27:27,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,108.538,1.712,-3.057,1123.00,204.736,12:45,1.164,1.039,1.804,-82.271,36.372,16.757,0.512,-0.158,97.248,-6.815,-5.391,0.568,,,,,,,,,,,,-12.097,26.258,-1.043,15.240,1.200,2.493,-29.724,0.431,-1.386,5.061,-6.803,"Coe College","Coe College",,,,,{1D0D2D1C-4039-46A1-80C0-7A470BE5BE9B},0.068,0.501
165,2019/11/06,16:27:49,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,103.238,4.671,-4.233,2962.00,28.528,7:0,0.893,1.214,1.690,-143.590,-10.916,-5.934,0.504,-0.299,92.492,-8.079,-5.968,0.602,,,,,,,,,,,,4.266,-7.847,-1.112,15.240,1.060,2.426,-28.389,1.787,0.439,5.227,-10.617,"Coe College","Coe College",,,,,{3895AF5B-7D27-4FED-9198-ECD31CCE025E},0.288,0.439
166,2019/11/06,16:28:02,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,102.636,4.383,-2.375,1880.00,159.305,11:15,0.922,1.176,1.564,-126.021,6.886,-2.601,0.606,0.209,92.370,-7.265,-3.988,0.604,,,,,,,,,,,,1.856,4.912,-1.127,15.240,1.087,1.573,-28.302,1.574,0.192,4.729,-9.302,"Coe College","Coe College",,,,,{269E259D-2A7B-4185-840F-4E5A856DD18D},-0.235,0.551
167,2019/11/06,16:28:14,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,99.938,3.313,-1.963,2139.00,223.367,1:30,1.122,1.183,1.662,-131.521,11.356,10.726,0.102,0.501,89.579,-11.090,-2.360,0.625,,,,,,,,,,,,-7.615,8.062,-1.132,15.240,1.172,1.256,-27.394,0.830,-0.736,4.514,-9.030,"Coe College","Coe College",,,,,{D481D112-A689-4C4E-9BB5-3C163955D4DE},-0.538,0.191
168,2019/11/06,16:28:30,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,99.133,1.627,-4.165,1231.00,187.949,12:15,1.336,1.079,1.612,-62.282,83.402,11.646,0.836,-0.128,88.113,-5.657,-4.299,0.632,,,,,,,,,,,,-8.316,59.558,-1.019,15.240,1.284,2.224,-27.126,0.630,-0.784,4.627,-4.194,"Coe College","Coe College",,,,,{09A7A103-63E7-4AA0-B418-956DD85DCA6B},0.129,0.955
169,2019/11/06,16:28:45,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,110.720,4.334,-4.111,1667.00,314.975,4:30,0.956,1.247,1.607,-139.722,-26.505,26.528,0.661,0.264,99.982,-6.899,-2.387,0.557,,,,,,,,,,,,-18.909,-18.893,-1.089,15.240,1.087,2.144,-30.570,2.088,-2.299,5.199,-12.107,"Coe College","Coe College",,,,,{2D919C36-D4C2-479C-82F9-FFE6F38285BB},-0.298,0.593
170,2019/11/06,16:28:55,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,112.038,4.319,-3.224,1653.00,249.741,2:15,0.895,1.160,1.643,-98.397,13.974,37.860,0.800,-0.072,100.172,-5.585,-5.086,0.555,,,,,,,,,,,,-27.007,9.968,-1.124,15.240,1.010,2.957,-30.722,1.759,-3.305,5.397,-8.590,"Coe College","Coe College",,,,,{38A4B08B-D45C-439D-887F-D9C96B8EFDE7},-0.053,0.804
171,2019/11/06,16:29:05,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,113.046,3.471,-4.148,1670.00,253.478,2:30,0.935,1.104,1.759,-96.628,12.176,41.047,0.268,0.305,101.819,-8.669,-1.275,0.544,,,,,,,,,,,,-29.579,8.774,-1.031,15.240,1.056,2.389,-31.060,0.761,-3.701,5.506,-8.712,"Coe College","Coe College",,,,,{685E15CC-D6C0-4190-9906-9D6B34F02FF4},-0.300,0.352
172,2019/11/06,16:29:20,0,0,"Jacob Arndt",{1B958335-EA45-46A3-BE05-BC3E1D062DE1},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,112.685,4.536,-4.557,1571.00,330.328,5:0,0.872,1.185,1.642,-142.893,-32.376,18.446,0.344,0.113,101.461,-8.782,-2.804,0.550,,,,,,,,,,,,-13.158,-23.095,-1.048,15.240,1.053,2.294,-30.971,1.680,-1.637,5.461,-12.684,"Coe College","Coe College",,,,,{43A5520F-309B-4E08-AC7E-A569A056A4FC},-0.106,0.307
173,2019/11/06,16:31:23,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,122.553,-2.196,0.201,2129.00,192.450,12:30,1.900,0.516,1.841,-5.831,86.071,19.003,0.627,0.744,110.755,-7.132,1.424,0.499,,,,,,,,,,,,-13.805,62.526,-0.522,15.240,1.932,-0.051,-33.675,-2.563,-2.028,6.522,-0.622,"Coe College","Coe College",,,,,{DC87E4C7-5348-4523-84D0-127E4F5F438F},-0.760,0.687
174,2019/11/06,16:31:36,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{FD983940-96C0-4B60-83B3-5635DF2FED17},,
175,2019/11/06,16:31:54,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,123.990,-2.444,-1.764,2188.00,196.134,12:30,1.938,0.553,1.961,-44.748,45.050,13.032,0.747,0.141,111.574,-6.333,-1.186,0.492,,,,,,,,,,,,-9.491,32.811,-0.525,15.240,1.907,1.151,-34.000,-1.493,-1.424,6.571,-4.889,"Coe College","Coe College",,,,,{C28E154B-863B-4969-A23C-F4E0A863B4F0},-0.148,0.720
176,2019/11/06,16:32:05,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,125.504,1.108,1.384,1383.00,171.632,11:45,1.909,0.520,1.811,-25.924,63.260,-9.305,1.424,0.845,112.002,-4.901,0.953,0.492,,,,,,,,,,,,6.734,45.778,-0.545,15.240,2.021,-0.892,-34.350,-0.581,1.024,7.119,-2.852,"Coe College","Coe College",,,,,{653E9F6F-730C-4920-90EB-31697D0DB7A0},-0.843,1.467
177,2019/11/06,16:32:19,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,125.713,3.022,0.986,1202.00,104.951,9:30,1.739,0.262,1.815,-87.829,2.110,-7.904,1.312,0.085,111.623,-6.555,-1.982,0.494,,,,,,,,,,,,5.713,1.525,-0.392,15.240,1.896,0.459,-34.164,0.876,0.862,6.840,-9.580,"Coe College","Coe College",,,,,{96D87D7C-3024-4E40-9518-F481B7EA37E2},-0.094,1.307
178,2019/11/06,16:32:31,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,125.082,-0.587,-1.576,2517.00,213.854,1:15,1.854,0.528,1.873,-49.992,40.446,27.131,0.739,0.214,111.560,-7.667,-0.593,0.494,,,,,,,,,,,,-19.568,29.170,-0.513,15.240,1.880,1.290,-34.035,-1.193,-2.943,6.547,-5.423,"Coe College","Coe College",,,,,{9E8A313B-CDD3-4756-8E64-5BBD6FDBB222},-0.231,0.776
179,2019/11/06,16:32:43,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{CF4FB7DA-E6A4-403C-85FB-D4C3107C3629},,
180,2019/11/06,16:32:59,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,125.107,0.094,-3.174,2131.00,242.033,2:0,1.764,0.613,1.850,-59.306,29.225,55.040,0.749,0.314,112.761,-7.635,1.168,0.490,,,,,,,,,,,,-40.029,21.255,-0.618,15.240,1.794,2.086,-34.238,-0.738,-6.099,6.567,-6.572,"Coe College","Coe College",,,,,{7BF369EF-3DEE-4FC1-B309-80BC8F3956E8},-0.299,0.788
181,2019/11/06,16:33:10,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,125.943,-2.175,-2.431,2001.00,202.823,12:45,1.896,0.522,1.964,-24.089,62.139,26.150,0.682,0.196,113.943,-6.821,0.056,0.482,,,,,,,,,,,,-19.119,45.432,-0.443,15.240,1.931,1.206,-34.597,-2.147,-2.975,6.692,-2.741,"Coe College","Coe College",,,,,{C73FEA22-4EF1-4383-9018-134C89065060},-0.201,0.696
182,2019/11/06,16:33:22,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,126.911,0.043,-0.977,2150.00,217.332,1:15,1.925,0.549,1.855,-42.943,44.946,34.280,1.153,0.464,112.907,-5.797,0.589,0.488,,,,,,,,,,,,-24.719,32.410,-0.567,15.240,1.929,1.050,-34.563,-0.578,-3.826,6.870,-4.793,"Coe College","Coe College",,,,,{2F07CA01-A703-4B7A-8980-8FC23CE56E59},-0.481,1.187
183,2019/11/06,16:33:35,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,124.066,-0.669,-0.544,2150.00,204.763,12:45,1.827,0.514,1.829,-52.286,39.219,18.091,0.894,0.608,110.768,-6.342,1.064,0.498,,,,,,,,,,,,-13.116,28.435,-0.477,15.240,1.825,0.140,-33.843,-0.752,-1.939,6.790,-5.605,"Coe College","Coe College",,,,,{4363BD34-23AA-4B99-820E-B0433EAB9886},-0.617,0.891
184,2019/11/06,16:33:50,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,123.898,-1.063,-1.273,2166.00,211.039,1:0,1.910,0.495,1.866,-39.918,51.330,30.889,0.715,0.425,111.142,-7.679,1.034,0.497,,,,,,,,,,,,-22.265,36.998,-0.506,15.240,1.923,0.976,-33.957,-1.524,-3.321,6.727,-4.292,"Coe College","Coe College",,,,,{5796D696-AA94-41AF-AB76-199FEF4E8F86},-0.407,0.779
185,2019/11/06,16:34:07,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,118.631,-7.601,-0.271,1633.00,,,2.140,0.431,2.086,,,,,,,,,,,,,,,,,,,,,18.134,128.986,-0.428,15.240,2.136,-0.006,-32.544,-6.371,2.486,6.146,7.872,"Coe College","Coe College",,,,,{0E32F0F6-17FA-4367-91FE-EBB23C058E80},-0.149,-0.007
186,2019/11/06,16:34:23,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coe College","Coe College",,,,,{FE2237BC-596E-46AA-889F-D50E1A5D34E5},,
187,2019/11/06,16:34:34,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,Changeup,,,,,,,,,119.806,-6.004,-1.357,1584.00,,,2.061,0.480,2.135,,,,,,,,,,,,,,,,,,,,,-7.980,98.125,-0.534,15.240,2.128,1.421,-32.881,-5.450,-1.119,6.189,3.944,"Coe College","Coe College",,,,,{BE883840-D808-4205-9DC5-AE100864C3F2},0.012,-0.003
188,2019/11/06,16:34:48,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,123.791,-2.534,-0.935,2146.00,192.996,12:30,1.906,0.419,1.943,-3.553,86.529,19.971,0.599,0.137,111.577,-7.067,-1.121,0.493,,,,,,,,,,,,-14.500,62.827,-0.442,15.240,1.947,1.100,-33.936,-2.756,-2.175,6.338,-0.387,"Coe College","Coe College",,,,,{985867DA-96B6-49C7-A386-6A58452FFC45},-0.167,0.651
189,2019/11/06,16:35:01,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,125.249,3.704,-0.978,1978.00,228.489,1:30,1.750,0.728,1.788,-75.689,14.935,16.874,1.683,0.754,110.991,-4.622,1.131,0.496,,,,,,,,,,,,-12.189,10.788,-0.651,15.240,1.900,0.173,-34.112,1.371,-1.827,7.038,-8.193,"Coe College","Coe College",,,,,{B4877885-64CF-469F-962F-74E319E61B05},-0.762,1.675
190,2019/11/06,16:35:18,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,123.428,-2.779,-0.780,2133.00,186.238,12:15,1.956,0.465,1.908,-8.378,83.652,9.144,0.644,-0.020,110.513,-6.818,-2.744,0.498,,,,,,,,,,,,-6.643,60.774,-0.481,15.240,1.884,1.178,-33.648,-2.342,-0.975,6.505,-0.893,"Coe College","Coe College",,,,,{F88C87E2-EDF5-45E6-AA6B-8AA9CC80EC57},-0.042,0.711
191,2019/11/06,16:35:30,0,0,"Jake Schmit",{F2EF57AB-2C5E-48E0-B08F-F4D59A19782F},R,"Coe College","Ryan Baranowski",{CCB698DA-817E-466D-AF5F-77FCC3E3F24F},R,"Coe College",,,Top,,,,"Two Seam Fastball",,,,,,,,,125.886,-1.254,-2.859,2295.00,211.012,1:0,1.932,0.601,1.928,-28.019,58.614,35.236,0.828,0.171,113.727,-6.924,-0.165,0.484,,,,,,,,,,,,-25.748,42.832,-0.556,15.240,1.943,1.750,-34.500,-1.646,-3.990,6.568,-3.173,"Coe College","Coe College",,,,,{9673CCB7-22D9-4F54-8E3A-0D69EFC68FA0},-0.172,0.886
